"No.","Time","Source","Destination","Protocol","Length","Info"
"1151","13.050696","192.168.43.100","142.251.12.190","TCP","1414","58031  >  443 [ACK] Seq=30798 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1152","13.059349","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=15838 Win=20036 Len=0"
"1153","13.059498","192.168.43.100","142.251.12.190","TCP","1414","58031  >  443 [ACK] Seq=32158 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1154","13.059498","192.168.43.100","142.251.12.190","TCP","1414","58031  >  443 [ACK] Seq=33518 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1155","13.059498","192.168.43.100","142.251.12.190","TLSv1.2","623","Application Data"
"1156","13.060119","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=17198 Win=21396 Len=0"
"1157","13.060119","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=18558 Win=22756 Len=0"
"1158","13.060119","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=19918 Win=24116 Len=0"
"1159","13.060119","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=21278 Win=25476 Len=0"
"1160","13.060119","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=22638 Win=26836 Len=0"
"1161","13.061987","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=23998 Win=28196 Len=0"
"1162","13.063216","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=25358 Win=29556 Len=0"
"1163","13.066380","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=26718 Win=30916 Len=0"
"1164","13.066789","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=6318 Win=10516 Len=0"
"1165","13.066866","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=13118 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1166","13.066866","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=14478 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1167","13.068336","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=7678 Win=11876 Len=0"
"1168","13.068446","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=15838 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1169","13.068446","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=17198 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1170","13.074057","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=28078 Win=32276 Len=0"
"1171","13.083264","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=29438 Win=33636 Len=0"
"1172","13.086681","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=9038 Win=13236 Len=0"
"1173","13.086797","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=18558 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1174","13.086797","192.168.43.100","142.251.12.190","TLSv1.2","1414","Application Data, Application Data"
"1175","13.087279","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=10398 Win=14596 Len=0"
"1176","13.087279","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=11758 Win=15956 Len=0"
"1177","13.087279","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=13118 Win=17316 Len=0"
"1178","13.087279","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1179","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=21278 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1180","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=22638 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1181","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=23998 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1182","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=25358 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1183","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=26718 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1184","13.087388","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=28078 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1185","13.109105","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=30798 Win=34996 Len=0"
"1186","13.109105","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=32158 Win=36356 Len=0"
"1187","13.109105","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=33518 Win=37716 Len=0"
"1188","13.109105","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=34878 Win=39076 Len=0"
"1189","13.109105","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1190","13.110381","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=116 Ack=35447 Win=39644 Len=0"
"1191","13.112131","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1192","13.112131","192.168.43.100","142.251.12.190","TCP","1414","58035  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1193","13.112131","192.168.43.100","142.251.12.190","TLSv1.2","526","Application Data"
"1194","13.115258","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=14478 Win=18676 Len=0"
"1195","13.115342","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=29438 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1196","13.115342","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=30798 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1197","13.115543","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=15838 Win=20036 Len=0"
"1198","13.115573","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=32158 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1199","13.115573","192.168.43.100","142.251.12.190","TCP","1414","58033  >  443 [ACK] Seq=33518 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1200","13.115573","192.168.43.100","142.251.12.190","TLSv1.2","623","Application Data"
"1201","13.119886","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=17198 Win=21396 Len=0"
"1202","13.119886","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=18558 Win=22756 Len=0"
"1203","13.127034","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=19918 Win=24116 Len=0"
"1204","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=21278 Win=25476 Len=0"
"1205","13.148280","142.251.12.190","192.168.43.100","TLSv1.2","1077","Application Data"
"1206","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [FIN, ACK] Seq=1139 Ack=35447 Win=39644 Len=0"
"1207","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=22638 Win=26836 Len=0"
"1208","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=23998 Win=28196 Len=0"
"1209","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=25358 Win=29556 Len=0"
"1210","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=26718 Win=30916 Len=0"
"1211","13.148280","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=28078 Win=32276 Len=0"
"1212","13.148427","192.168.43.100","142.251.12.190","TCP","54","58031  >  443 [ACK] Seq=35447 Ack=1140 Win=130560 Len=0"
"1213","13.149048","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=29438 Win=33636 Len=0"
"1214","13.149267","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1215","13.149316","192.168.43.100","142.251.12.190","TLSv1.2","1021","Application Data"
"1216","13.149339","192.168.43.100","142.251.12.190","TCP","54","58031  >  443 [FIN, ACK] Seq=35447 Ack=1140 Win=130560 Len=0"
"1217","13.152887","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"1218","13.152887","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=116 Ack=3596 Win=7792 Len=0"
"1219","13.155989","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=30798 Win=34996 Len=0"
"1220","13.156331","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=32158 Win=36356 Len=0"
"1221","13.156331","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=33518 Win=37716 Len=0"
"1222","13.156331","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=34878 Win=39076 Len=0"
"1223","13.156331","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=116 Ack=35447 Win=39644 Len=0"
"1224","13.191320","142.251.12.190","192.168.43.100","TCP","54","443  >  58031 [ACK] Seq=1140 Ack=35448 Win=39644 Len=0"
"1225","13.224977","142.251.12.190","192.168.43.100","TLSv1.2","1054","Application Data"
"1226","13.225445","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [FIN, ACK] Seq=1116 Ack=35447 Win=39644 Len=0"
"1227","13.225445","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=116 Ack=4563 Win=8760 Len=0"
"1228","13.225694","192.168.43.100","142.251.12.190","TCP","54","58033  >  443 [ACK] Seq=35447 Ack=1117 Win=130560 Len=0"
"1229","13.228634","192.168.43.100","142.251.12.190","TCP","54","58033  >  443 [FIN, ACK] Seq=35447 Ack=1117 Win=130560 Len=0"
"1230","13.284257","142.251.12.190","192.168.43.100","TLSv1.2","1077","Application Data"
"1231","13.284531","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [FIN, ACK] Seq=1139 Ack=4563 Win=8760 Len=0"
"1232","13.284599","192.168.43.100","142.251.12.190","TCP","54","58035  >  443 [ACK] Seq=4563 Ack=1140 Win=130560 Len=0"
"1233","13.285283","192.168.43.100","142.251.12.190","TCP","54","58035  >  443 [FIN, ACK] Seq=4563 Ack=1140 Win=130560 Len=0"
"1234","13.379114","142.251.12.190","192.168.43.100","TCP","54","443  >  58035 [ACK] Seq=1140 Ack=4564 Win=8760 Len=0"
"1235","13.379328","142.251.12.190","192.168.43.100","TCP","54","443  >  58033 [ACK] Seq=1117 Ack=35448 Win=39644 Len=0"
"1236","13.641632","192.168.43.100","142.251.12.190","TCP","66","58037  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1237","13.691250","142.251.12.190","192.168.43.100","TCP","66","443  >  58037 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1238","13.691421","192.168.43.100","142.251.12.190","TCP","54","58037  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1239","13.691963","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1240","13.773580","142.251.12.190","192.168.43.100","TCP","54","443  >  58037 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1241","13.802261","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1242","13.806244","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1243","13.806244","192.168.43.100","142.251.12.190","TCP","1414","58037  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1244","13.806244","192.168.43.100","142.251.12.190","TLSv1.2","912","Application Data"
"1245","13.828104","192.168.43.100","142.251.12.190","TCP","66","58039  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1246","13.870175","142.251.12.190","192.168.43.100","TCP","54","443  >  58037 [ACK] Seq=116 Ack=3982 Win=8180 Len=0"
"1247","13.876015","142.251.12.190","192.168.43.100","TCP","66","443  >  58039 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1248","13.876265","192.168.43.100","142.251.12.190","TCP","54","58039  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1249","13.877244","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1250","13.897791","142.251.12.190","192.168.43.100","TLSv1.2","590","Application Data"
"1251","13.897791","142.251.12.190","192.168.43.100","TCP","54","443  >  58037 [FIN, ACK] Seq=652 Ack=3982 Win=8180 Len=0"
"1252","13.898133","192.168.43.100","142.251.12.190","TCP","54","58037  >  443 [ACK] Seq=3982 Ack=653 Win=131072 Len=0"
"1253","13.899487","192.168.43.100","142.251.12.190","TCP","54","58037  >  443 [FIN, ACK] Seq=3982 Ack=653 Win=131072 Len=0"
"1254","13.911438","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1255","13.924070","192.168.43.100","142.251.12.190","TCP","66","58041  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1256","13.943133","142.251.12.190","192.168.43.100","TCP","54","443  >  58037 [ACK] Seq=653 Ack=3983 Win=8180 Len=0"
"1257","13.943411","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1258","13.946500","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1259","13.946500","192.168.43.100","142.251.12.190","TCP","1414","58039  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1260","13.946500","192.168.43.100","142.251.12.190","TLSv1.2","527","Application Data"
"1261","13.994088","142.251.12.190","192.168.43.100","TCP","66","443  >  58041 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1262","13.994272","192.168.43.100","142.251.12.190","TCP","54","58041  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1263","13.994835","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1264","14.010375","192.168.43.100","142.251.12.190","TCP","66","58043  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1265","14.010893","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1266","14.010949","192.168.43.100","142.251.12.190","TLSv1.2","1375","Application Data"
"1267","14.023072","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"1268","14.023243","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=116 Ack=3597 Win=7796 Len=0"
"1269","14.051180","142.251.12.190","192.168.43.100","TCP","54","443  >  58041 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1270","14.051363","142.251.12.190","192.168.43.100","TCP","66","443  >  58043 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1271","14.051505","192.168.43.100","142.251.12.190","TCP","54","58043  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1272","14.052097","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1273","14.062128","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1274","14.064890","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1275","14.064890","192.168.43.100","142.251.12.190","TLSv1.2","474","Application Data"
"1276","14.075132","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=116 Ack=4918 Win=9116 Len=0"
"1277","14.086525","142.251.12.190","192.168.43.100","TLSv1.2","1077","Application Data"
"1278","14.086954","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [FIN, ACK] Seq=1139 Ack=4918 Win=9116 Len=0"
"1279","14.087116","192.168.43.100","142.251.12.190","TCP","54","58039  >  443 [ACK] Seq=4918 Ack=1140 Win=130560 Len=0"
"1280","14.102185","192.168.43.100","142.251.12.190","TCP","54","58039  >  443 [FIN, ACK] Seq=4918 Ack=1140 Win=130560 Len=0"
"1281","14.104211","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1282","14.116546","142.251.12.190","192.168.43.100","TCP","54","443  >  58041 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1283","14.117312","142.251.12.190","192.168.43.100","TCP","54","443  >  58041 [ACK] Seq=116 Ack=2184 Win=6380 Len=0"
"1284","14.120415","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1285","14.125205","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1286","14.125205","192.168.43.100","142.251.12.190","TCP","1414","58043  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1287","14.125205","192.168.43.100","142.251.12.190","TLSv1.2","943","Application Data"
"1289","14.138016","142.251.12.190","192.168.43.100","TCP","54","443  >  58039 [ACK] Seq=1140 Ack=4919 Win=9116 Len=0"
"1290","14.211871","192.168.43.100","142.251.12.190","TCP","1414","[TCP Retransmission] 58043  >  443 [PSH, ACK] Seq=2653 Ack=116 Win=131584 Len=1360"
"1291","14.259095","142.251.12.190","192.168.43.100","TCP","1454","443  >  58041 [ACK] Seq=116 Ack=2184 Win=6380 Len=1400 [TCP segment of a reassembled PDU]"
"1292","14.259095","142.251.12.190","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"1293","14.259328","192.168.43.100","142.251.12.190","TCP","54","58041  >  443 [ACK] Seq=2184 Ack=2916 Win=131840 Len=0"
"1294","14.259929","142.251.12.190","192.168.43.100","TLSv1.2","802","Application Data, Application Data, Application Data"
"1295","14.259929","142.251.12.190","192.168.43.100","TCP","54","443  >  58041 [FIN, ACK] Seq=3664 Ack=2184 Win=6380 Len=0"
"1296","14.259929","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1297","14.259929","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"1298","14.259929","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [ACK] Seq=116 Ack=4013 Win=8212 Len=0"
"1299","14.260167","192.168.43.100","142.251.12.190","TCP","54","58041  >  443 [ACK] Seq=2184 Ack=3665 Win=131072 Len=0"
"1301","14.261444","142.251.12.190","192.168.43.100","TLSv1.2","590","Application Data"
"1302","14.261444","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [FIN, ACK] Seq=652 Ack=4013 Win=8212 Len=0"
"1303","14.261742","192.168.43.100","142.251.12.190","TCP","54","58043  >  443 [ACK] Seq=4013 Ack=653 Win=131072 Len=0"
"1304","14.262165","192.168.43.100","142.251.12.190","TCP","54","58041  >  443 [FIN, ACK] Seq=2184 Ack=3665 Win=131072 Len=0"
"1305","14.262751","192.168.43.100","142.251.12.190","TCP","54","58043  >  443 [FIN, ACK] Seq=4013 Ack=653 Win=131072 Len=0"
"1309","14.295239","192.168.43.100","142.251.12.190","TCP","66","58045  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1310","14.504355","142.251.12.190","192.168.43.100","TCP","54","443  >  58043 [ACK] Seq=653 Ack=4014 Win=8212 Len=0"
"1311","14.506446","142.251.12.190","192.168.43.100","TCP","54","443  >  58041 [ACK] Seq=3665 Ack=2185 Win=6380 Len=0"
"1312","14.506446","142.251.12.190","192.168.43.100","TCP","66","443  >  58045 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1314","14.506822","192.168.43.100","142.251.12.190","TCP","54","58045  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1315","14.508931","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1316","14.557106","192.168.43.100","142.251.12.190","TCP","66","58047  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1321","14.656625","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1322","14.656625","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1323","14.656625","142.251.12.190","192.168.43.100","TCP","66","443  >  58047 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1324","14.657079","192.168.43.100","142.251.12.190","TCP","54","58047  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1325","14.659343","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1326","14.663717","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1327","14.663717","192.168.43.100","142.251.12.190","TCP","1414","58045  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1328","14.663717","192.168.43.100","142.251.12.190","TLSv1.2","527","Application Data"
"1329","14.664259","192.168.43.100","142.251.12.190","TCP","1414","58045  >  443 [ACK] Seq=3597 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1331","14.748423","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1332","14.748912","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1333","14.748912","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"1334","14.749054","192.168.43.100","142.251.12.190","TLSv1.2","507","Application Data"
"1335","14.751628","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=116 Ack=3597 Win=7796 Len=0"
"1336","14.821069","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=116 Ack=4957 Win=9156 Len=0"
"1337","14.821339","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1338","14.824539","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"1339","14.824539","192.168.43.100","142.251.12.190","TCP","1414","58047  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1340","14.824539","192.168.43.100","142.251.12.190","TLSv1.2","527","Application Data"
"1341","14.825283","192.168.43.100","142.251.12.190","TCP","1414","58047  >  443 [ACK] Seq=3597 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1342","14.825855","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=116 Ack=5410 Win=9608 Len=0"
"1343","14.898529","192.168.43.100","142.251.12.190","TCP","66","58049  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1344","15.020807","192.168.43.100","142.251.12.190","TCP","1414","[TCP Window Full] [TCP Retransmission] 58047  >  443 [ACK] Seq=3644 Ack=116 Win=131584 Len=1360"
"1345","15.056563","142.251.12.190","192.168.43.100","TLSv1.2","1077","Application Data"
"1346","15.057002","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [FIN, ACK] Seq=1139 Ack=5410 Win=9608 Len=0"
"1347","15.057002","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"1348","15.057002","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=3597 Win=7796 Len=0"
"1349","15.057180","192.168.43.100","142.251.12.190","TCP","54","58045  >  443 [ACK] Seq=5410 Ack=1140 Win=130560 Len=0"
"1350","15.057381","192.168.43.100","142.251.12.190","TCP","1414","[TCP Out-Of-Order] 58047  >  443 [ACK] Seq=4957 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"1351","15.057381","192.168.43.100","142.251.12.190","TLSv1.2","519","Application Data"
"1352","15.057979","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=4957 Win=9156 Len=0"
"1353","15.057979","142.251.12.190","192.168.43.100","TCP","66","443  >  58049 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"1354","15.058224","192.168.43.100","142.251.12.190","TCP","54","58049  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"1355","15.059136","192.168.43.100","142.251.12.190","TCP","54","58045  >  443 [FIN, ACK] Seq=5410 Ack=1140 Win=130560 Len=0"
"1356","15.059332","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"1357","15.097291","192.168.43.100","142.251.12.190","TCP","66","58051  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1358","15.136105","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=5004 Win=9200 Len=0"
"1359","15.137168","142.251.12.190","192.168.43.100","TCP","54","443  >  58045 [ACK] Seq=1140 Ack=5411 Win=9608 Len=0"
"1360","15.137168","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=6317 Win=10516 Len=0"
"1361","15.137168","142.251.12.190","192.168.43.100","TCP","54","443  >  58047 [ACK] Seq=116 Ack=6782 Win=10980 Len=0"
"1362","15.137168","142.251.12.190","192.168.43.100","TCP","54","443  >  58049 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"1363","15.137168","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1364","15.137168","142.251.12.190","192.168.43.100","TCP","66","443  >  58051 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
